date,imei,iccid,command,dedupe_key,status,http_code,note,txid,slot
2026-02-15,863238070324910,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",57de82842a8581995f8161a71bee1f792b9301a20d57d3bbe8912739eb58e931,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162026497859,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",16e37601264ca8c4e9850a52fab1852872a641a8042712ba0163da5351f29332,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162029776820,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",6ada0b311dc5677fe76b1413ebd3e0be8d706a89dfd260a3a59c11e2481c71da,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162027634666,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a981065efb486589d3e5ed2f9d74eb39dba91636c0045453d8acfa2277a3fc18,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671072169616,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a999359ffe09b31a32faf01feac9c1e27db4b439790dc10c7338fcae623c1ea7,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070574874,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",3ac18931e40272324e51a952b793769ce5da9f8418832e48038a2a7b5b31e4c2,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070589815,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",9a5f5f003498aa1678f6cbce278bafff7c413a0bded3b43202d540559fd0b622,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457052211693,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",10ab596293cf4bca99f8028cb291cbea33908c7e46d782dd2e08472f889ad6ab,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162029127990,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a9190ddf8bb9c701464e8823fa4950de4fe8f96605c9d95e90d0136c8d8af2dd,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162027611425,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a21f5fc1ed2bc9e450bd21cf49e7b72c578a845dfc026681a358475bce39bb3b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457050651908,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",fe95cc7a599711bf6797c57ed10392e32bf7ddeafa93cbc620ab316237ba904e,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051699674,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4f6ad8a7ed33b9c92efd7c6676614681da998507cd2606875e590689a719545b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051069290,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",450e679f9c8741d71f005dad54af8f0ffbc1730a13f9d5e0b9b5284226419969,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051668141,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",308a05c04ce75d817812fbe0ed23aeaf32e22497775a74439b290466b04be6f8,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070598402,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",b402cc2db8a0c858ad3d93864b96f29087eb7ea64620e5ddabfde36204ef5397,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,868589060174003,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",6d3ad3c803a4eccd49622ec77faf2d314c7c509c0020f0ca2132498a434b6a5a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070586670,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c9624559e4332ee93b849936b500258d37f864b04ba6cf91de3b5fb4cb297b51,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070574700,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",fd2a9e847bbc4e96e0a5141f45ee83830e43a84d9816af3718f2cbe0cd40225d,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863238070327194,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",2dad1c81ef19fbb814eab500796448e171a672d2cbf4cde59123f6824c638756,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,868589060243154,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a05a4c3af47fcb62a368b934ec61a9d39fcbdc3ebb083cf2aaec9f55245df053,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070589252,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f275e5525f19d64f4394b1259e340a5fdea982f20534f0bc01b9ae2b9313b2fa,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070575467,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",b1ef07a002742cdab2b82d7399a2faa4f8c40a8880e130f5ee0bcd9d661eea9e,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070591886,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d8ae8bde0d05fe62ea92cec57f0c910bfa833af5ee0c4b2c49345f87db48d3f4,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457050605912,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",9017045b03b639922f429d141d02bdb9613c4d9a458d0e653594180ee6db2f06,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070594914,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",507742b9297dbb0ab24c79b02ec08e4f22da0b5741a305111ddf3cccbbf4268e,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051066510,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f17e959153616e15c6fd532411f8f31c4f332fdfd287d03382e94f98ac349e78,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070574718,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",38f04aeff7cca4b828fe2d7d9931bfabcb9ea60c5410101f158b64925daa4643,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,868589060172312,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",451320d2eae511d30a80e207b77d6622907fdda85753c69461cf70b98ff2f8f3,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,868589060681346,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",db209d510b39f64f9db26e3f0a8ba13a19ed9ed45e1f10222c17bb460c724f0c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070574569,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",be2a69d4b9c4c0c6e1520fc75ddf0fd014605802e607e34fac3223184e128571,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070593015,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d32c381b63b1f1806f9712fb24f70d8a4af7bede031b826c615ba415b71e8fae,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671072165556,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ed0546a9f373e7ebe61bcb181bdf6857f8ab9ca547119322c1d1488ead293b4a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162029798964,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c4c386b801d4ae0b0aefb7abbfb96fa721157120076750878f79a89ece029ff4,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162026817288,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",eebf4c1be163cef043a49f3b8e951f103381a47d46f93236a21eb006e0beb876,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070597610,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",66e5853dd05019cd2ab62cb4e0e338b22339a1998d8fe2841be28a6c1d05d433,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162025945650,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f9346e264e8a542201c135ec52dfaf2c3e65881d9000e7deb708cff541123207,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671072172016,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",90a60cbc1a1e89f2f62b7c4a50e2c7d106fd24119740e656b12f3ceb7782ee78,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457050207487,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4ebc1fc8d2fc118ea7749da35a1298ae16076c4b22017b3e9a549c0eb021a895,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,868589060644229,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",24b101b05f944ee973d4bad89a61c210580d94d3f1625116852f7139f5087093,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162029788353,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d79f81fb1712289c5bad8bf5c90b35387589e7131b86d92eeaf3d518d66e0331,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070598485,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",40de6876d2ec97f4f2fceab72020e47398f248360bd93a01c25e8922e84205f5,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863238070324332,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4dcfebdb4035d7ce7a12926e6e94c3fcf6e79b68cf2cd1d909f60f419fb0dc10,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671072163734,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ad99e08c4a719e4876b0949d8c47d822f7fa9decc83d3d31e79b3b75b1355dc6,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070575673,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",bbc52b60dc8e3c381a252a2a44b2b07c49a6194c87db5a52807e78e692d8a342,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457052203724,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",186a3c9f97d98964cfeb41f09aa8f2d6f48c4c6f726c6bd012265c0685ba6506,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051081881,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5c1868ce62214a3d3e2494de9cefe2e5551d9a93fe970907ac41687f35df5ca9,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,865413056961286,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",06092075131f8ed77a5e8acd35cd184bd6a170fbd88dd286eb420c79715b48a0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863238070326766,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ddcb797e3287ce45ba84510e8fc332b5bcee3bc9f056862d5dc3dcb98c13b480,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162027179506,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5ce8868c242deb6a1ef44c536dac2b150e679be35032a9be808e88e17e3ee9d2,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051713194,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",0fa404fa595e7bf496fad5e15aa523c45bd9e61fd60d7e09b34b3706e677b606,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671072171752,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f0a0d544a1801d23e594fcd52fb4ddb7a2a2b497a2151ed1a711eef5da2494d4,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070580962,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a4505a248fdb81ca5d237b82df92912cd9a659f26ed005fa0f37914bdf672693,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457050631082,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",9546b077190e1cd4d6f0332022d1c8b311fa38570a87b0ab5345742a5d8fe181,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457052208657,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",ed3d1b896f5a2eeac6369c5204cf91ee614c526426c01d82cc7c2957314c47fe,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457051760773,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",44d54d3f3384230fb60ba52ce2f4a86b36e34d9822bfb4594da5a6a4fd45c6cb,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,863457050574092,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",98946cbf51acf8df783eecea2b04b7c4472095906018921169c66145f53bdd2b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,867162027190347,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",544c33407ec294a312216116c5b1790e4c0eb3eb3392b82991d084a4da75b58e,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-15,869671070589385,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",6690e05160a9b8fed002220a83079c39f345dd81e4691e8eb08d9e01fea11f39,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",PM
2026-02-16,869671072166091,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",d645bb1f407c915a8d99f6e72087c3aded6f666a6b8c677ed880c434ea87e2c0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457052177258,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a7beff04212e072301a69437af5ea6643ec9c6a0a64b8b0a7b0227c3000f4cb7,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457051699674,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",12f19c09e422bc241d215aab5fb55103bf60fc60255f3bbf681b520fdf84c37d,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,868589060644229,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",72080d7fd35b9ba99b58145397c4ab1954c29a7eaabbe8951372da7ffd81e48c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070597693,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",14565f5fcdf36d8f9ed31f733fc89d338e7e68980ec54ea8f4d5bcba03503c9a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,865413056961286,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",5cd3126270f24e7b70bd834faa869ad8a4e6bdb36ae8ba79e9bf385b3b99883f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671072167040,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",9d3aff074c387b3cd1c9123a331f1072d40774126ecfffe80422de9f0007bba7,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457051064366,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f58b622ce86a81c1e22bc8cbbf880d2de387b98880e71fd201ca00b57517d977,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457050647260,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",127d423dc38a3d30377bb7952a43e93f09aaa77320e7c2e457627c6ae81a0b0c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457050620911,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",551f4f148f2ba3c3bec54332abbd88d71229f29583a0e28813d1a380022ad0e2,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457052205414,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",2570f328724add5d8a575da0816dbbb2f5727710eac7f23afc35d4cb25335966,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457052211693,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a6c09e4f7b2e122fd8f5a906fde276e7460fd4f9c73b503cd016843e3b44a44a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070581275,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",917c60d99697365be63c29b10125368870da8f09a57569a7a21509dca89be558,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,868589060167890,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a7e45d03f1c1ddaea3143478ebc9de70260ac742afb8751f8d6e7ceecabd139c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070583115,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",f118c153f377321b1d626d9ad726863e904fbc672eb672c9e749052a9ca8ba3e,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863238070319720,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",2f853b3a372353a7dce374c25fa1de21ae440a52b317867d16a104ef2961edb9,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457050574092,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",68750fb2f029b3e5ad68e501e3bcdbd8dd68c62ec2c64e68872d6fd6222f7ee3,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863457050620754,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",49df828c371144b1c6c9ac498726bfae6b916ae9ff9fdab19b99d39e0299401c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070594195,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",04db33275c3c1409fa85fd1c9f75a27935a8638ddcfc02b230031e9f89074c4b,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070576887,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",a11c2c93f687b37ad16ebc349bf5a16cee545f50a7033d60eb38913687b7c2e3,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070587850,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",601c7bbdb9e560d774da461037014427cb7aae5da734da7d23ebdbcc4c4c058f,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070575533,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",c682ac5caf8805c7d9bb65b8226ae38765d0fb90ab0771732aba20647c81c445,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,863238070325941,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",aa720f2c79d0cbe8206313306d82a6ca1cf08fde1883146f27255ee61e61e43d,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070591886,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",8f35db66d22856a0dd1e7887a81797fb63ae80a9f93a153ddb1cd5cb0b250d0a,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,867162029141850,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",95d1e1fe5cac84d3292043817dc1205ffdfb50945fe638978ad523b04e7752af,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,868589060174003,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4b242dae809175a9a32500d9bb74e43c32fa8c62db09aa6a80209d786866b52c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,867162029788353,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",051f6396d595ef8474a4723e25f8f0a2046b89da698d8d3bfcae220dbcaf0f1c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,867162029127990,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",3754e4f5bb5eb58c5496adb86e17c471666e5c013ddf873c71be6d19c0488ac0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070582166,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",4e5f67581c3bfce657fbf8dfaf68595552ba4c17ccb06cc4f4a5758be807645c,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
2026-02-16,869671070595481,,"AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",152b3f3228bd4857b9381a529475fa4e434890b8dd4ed10c94271d518aa23e56,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","{""status"":""OK"",""code"":200,""data"":""command send successfully""}",AM
